index,year,areakm,municipality,geocode_ibge,deforestation_increment(areakm),state,gdp,gdp_per_capita
6152,2016,1192.072174,Bandeirantes do Tocantins,1703057,0,Tocantins,83262.169,24064.21
6153,2017,1192.072174,Bandeirantes do Tocantins,1703057,0,Tocantins,68676.947,19621.98
6154,2018,1192.072174,Bandeirantes do Tocantins,1703057,0,Tocantins,120321.845,34260.21
6155,2019,1192.289151,Bandeirantes do Tocantins,1703057,0.216977286,Tocantins,103146.814,29030.91
6156,2020,1192.289151,Bandeirantes do Tocantins,1703057,0,Tocantins,126749.663,35286.65
6157,2021,1192.289151,Bandeirantes do Tocantins,1703057,0,Tocantins,123670.994,34145.01462
6158,2022,1192.289151,Bandeirantes do Tocantins,1703057,0,Tocantins,130171.423,35695.1689
6160,2008,890.8985684,Bernardo Sayao,1703206,0.975216028,Tocantins,33067.902,7114.44
6161,2009,891.2475913,Bernardo Sayao,1703206,0.349022925,Tocantins,37185.599,7991.75
6162,2010,891.3289623,Bernardo Sayao,1703206,0.081371034,Tocantins,37847.776,8472.75
6163,2011,891.3289623,Bernardo Sayao,1703206,0,Tocantins,41943.328,9427.59
6164,2012,891.3289623,Bernardo Sayao,1703206,0,Tocantins,46468.59,10461.19
6165,2013,891.3289623,Bernardo Sayao,1703206,0,Tocantins,50558.427,11119.07
6166,2014,891.3289623,Bernardo Sayao,1703206,0,Tocantins,54142.108,11925.57
6167,2015,891.3289623,Bernardo Sayao,1703206,0,Tocantins,64821.788,14303.13
6168,2016,891.5041545,Bernardo Sayao,1703206,0.175192197,Tocantins,75544.863,16695
6169,2017,891.5041545,Bernardo Sayao,1703206,0,Tocantins,77635.784,17183.66
6170,2018,891.5041545,Bernardo Sayao,1703206,0,Tocantins,74695.94,16714.24
6171,2019,891.5041545,Bernardo Sayao,1703206,0,Tocantins,72861.283,16340.27
6172,2020,891.6864791,Bernardo Sayao,1703206,0.182324614,Tocantins,82444.764,18535.24
6173,2021,891.6864791,Bernardo Sayao,1703206,0,Tocantins,88460.07027,19796.96346
6174,2022,891.6864791,Bernardo Sayao,1703206,0,Tocantins,92864.05666,20797.80549
6176,2008,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,17495.615,8014.48
6177,2009,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,20723.34,9385.57
6178,2010,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,18970.24,9182.11
6179,2011,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,21270.27,10250.73
6180,2012,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,26581.67,12742.89
6181,2013,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,31569.963,14656.44
6182,2014,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,34646.375,15995.56
6183,2015,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,39754.948,18261.35
6184,2016,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,39484.278,18045.83
6185,2017,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,38491.099,17503.91
6186,2018,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,41060.07,18740.33
6187,2019,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,41732.959,18960.91
6188,2020,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,55317.029,25019.01
6189,2021,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,52314.78073,23754.82038
6190,2022,49.97697863,Brasilandia do Tocantins,1703602,0,Tocantins,55094.9378,24986.17802
6192,2008,213.1102245,Buriti do Tocantins,1703800,0.077534557,Tocantins,33649.412,4003.98
6193,2009,213.1102245,Buriti do Tocantins,1703800,0,Tocantins,39384.235,4658.65
6194,2010,213.1102245,Buriti do Tocantins,1703800,0,Tocantins,49310.066,5047.09
6195,2011,213.1102245,Buriti do Tocantins,1703800,0,Tocantins,53910.448,5436.71
6196,2012,213.1102245,Buriti do Tocantins,1703800,0,Tocantins,57976.76,5763.67
6197,2013,213.1102245,Buriti do Tocantins,1703800,0,Tocantins,66687.81,6337.94
6198,2014,213.2654382,Buriti do Tocantins,1703800,0.155213681,Tocantins,68182.44,6383.53
6199,2015,213.2654382,Buriti do Tocantins,1703800,0,Tocantins,76159.172,7027.7
6200,2016,213.2654382,Buriti do Tocantins,1703800,0,Tocantins,87767.749,7987.6
6201,2017,213.2654382,Buriti do Tocantins,1703800,0,Tocantins,94761.678,8510.25
6202,2018,213.2654382,Buriti do Tocantins,1703800,0,Tocantins,97736.581,8728.82
6203,2019,213.2654382,Buriti do Tocantins,1703800,0,Tocantins,108224.367,9536.87
6204,2020,213.3989129,Buriti do Tocantins,1703800,0.133474672,Tocantins,117337.358,10205.91
6205,2021,213.3989129,Buriti do Tocantins,1703800,0,Tocantins,120531.4453,10382.51077
6206,2022,213.3989129,Buriti do Tocantins,1703800,0,Tocantins,127298.7059,10880.7956
6208,2008,305.8973247,Carmolandia,1703883,0.082464301,Tocantins,16229.281,6810.44
6209,2009,305.8973247,Carmolandia,1703883,0,Tocantins,18718.719,7735.01
6210,2010,305.8973247,Carmolandia,1703883,0,Tocantins,20877.884,9057.65
6211,2011,306.3817856,Carmolandia,1703883,0.484460957,Tocantins,22853.691,9766.53
6212,2012,306.3817856,Carmolandia,1703883,0,Tocantins,24399.507,10325.65
6213,2013,306.3817856,Carmolandia,1703883,0,Tocantins,30244.007,12309.32
6214,2014,306.4533978,Carmolandia,1703883,0.07161218,Tocantins,33225.213,13386.47
6215,2015,306.6508494,Carmolandia,1703883,0.197451557,Tocantins,32234.392,12857.76
6216,2016,306.6508494,Carmolandia,1703883,0,Tocantins,35398.338,13985.91
6217,2017,306.6508494,Carmolandia,1703883,0,Tocantins,35771.382,14000.54
6218,2018,306.6508494,Carmolandia,1703883,0,Tocantins,36921.503,14445.03
6219,2019,306.7793106,Carmolandia,1703883,0.128461237,Tocantins,41448.188,16065.19
6220,2020,306.7793106,Carmolandia,1703883,0,Tocantins,45412.251,17446.12
